username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,
,11/19/16 13:53,3,3,RT- @mazhar_jafri š_åšÇ š_™š_Œš_äš__šÇ— š_«šÇö š__š_èš__š__š_â š_«š_èš_Ùš__š_åšÇ š_ä š_«š__ š_âšÇäš_™š__ š_ãšÇš_ÙšÇš_Ùš__ ... @alamgirizvi #SurgicalStrike on #HeartlessCOLDPM #CurrencyBan https:// twitter.com/mazhar_jafri/s tatus/799910710016962560 Š—_,,@mazhar_jafri @alamgirizvi,#SurgicalStrike #HeartlessCOLDPM #CurrencyBan,8.00E+17,https://twitter.com/iamYSfromTS/status/800049301132980224,
,11/19/16 13:16,0,0,Majority favor currency #Demonitization as analysed by our #sentiment #API #currencyban #MachineLearning .Š—_ https:// twitter.com/i/web/status/8 00014834376921088 Š—_ #AI #ma Š—_,,,#Demonitization #sentiment #API #currencyban #MachineLearning #AI #ma,8.00E+17,https://twitter.com/ankitnarayan1/status/800040045268926464,
,11/19/16 13:16,1,0,#Currencyban š__šÇš_µš__š_çš__ š_éš__š_« š_éš_çš_ÙšÇš__ š_Äš__š_ãš__š_µš_µš__š__š_èš_ÀšÇ š_ä š_«šÇö š__š__š_ÇšÇ š_ä š_«šÇ  š__šÇ š_š__š_«š_ç š_«š__šÇš_ÂšÇ—š_ç š_«šÇ  š_âš_èš_ç š_ÙšÇö š_åš__ š_ÙšÇš_Œš__ š__šÇ— š__šÇ_..... #PmSavedKashmir,,,#Currencyban #PmSavedKashmir,8.00E+17,https://twitter.com/Arpitjain8285/status/800040029179543552,
,11/19/16 13:12,1,3,š_åš_“š_çšÇöš__š__ š_âš_çš_« š_æš__šÇö...š_æš_ÂšÇš__šÇ— š_åšÇ š_™š__ š_åš__š__šÇ—,,,,,,
,11/19/16 12:58,0,0,#CurrencyBan by Modi govt is a scam of 8 lakhs crore: Arvind Kejriwal exposes PM and explains what all actually... http:// fb.me/10Gw6Lnyc,,,#CurrencyBan,8.00E+17,https://twitter.com/LogicalSpin/status/800035496093065216,
,11/19/16 12:47,4,15,We are struggling to print notes of Rs 500 & Rs 2000 but #China has already made purses. #BlackMoney #DeMonetisation #CurrencyBan @PTI_News pic.twitter.com/xOgbgjezzQ,,@PTI_News,#China #BlackMoney #DeMonetisation #CurrencyBan,8.00E+17,https://twitter.com/nawabmalikncp/status/800032834119311361,
,11/19/16 12:44,1,0,The Guardian view on IndiaŠ—Ès demonetisation: Modi has brought havoc to India https://www. theguardian.com/commentisfree/ 2016/nov/17/the-guardian-view-on-indias-demonetisation-modi-has-brought-havoc-to-india?CMP=share_btn_tw Š—_ #demonetization #currencyban,,,#demonetization #currencyban,8.00E+17,https://twitter.com/CalcuttaHope/status/800032043165958145,
,11/19/16 12:43,2,4,Cash crisis a thumbs down for Bengali film releases http:// m.hindustantimes.com/kolkata/cash-c risis-a-thumbs-down-for-bengali-film-releases/story-DymSaP2DtYREjWXwz3AnjJ.html Š—_ @htTweets @htkolkata @htshowbiz #demonetization #currencyban,,@htTweets @htkolkata @htshowbiz,#demonetization #currencyban,8.00E+17,https://twitter.com/Itsanindita/status/800031817550004224,
,11/19/16 12:40,0,0,Modi Quotes Bob Dylan,,,,,,
,11/19/16 12:39,0,0,Pls try this one Only Gandhi was not the one who contributed for India There are many others #noteban #currencyban pic.twitter.com/HZ3ZSrrCi9,,,#noteban #currencyban,8.00E+17,https://twitter.com/VinayakBedake/status/800030836259168257,
,11/19/16 12:37,0,0,š_ÀšÇö š_ŒšÇ_š_äš_« š__šÇ— š_Äš_Œ š_éšÇöš_™šÇš_çšÇ š__ š_éš_äš_é š_éš_ç š_Œš__š_äš_™šÇöš_äš_ãšÇö Cash http:// bit.ly/2g5h8AI #Petrolpumps #currencyban,,,#Petrolpumps #currencyban,8.00E+17,https://twitter.com/india_24x7/status/800030129023918080,
,11/19/16 12:36,2,0,#CoverStory with @Priyascorner : Impact of #demonetisation Š—”Common questions on the #currencyban . http:// bit.ly/2fPjN2d,,@Priyascorner,#CoverStory #demonetisation #currencyban,8.00E+17,https://twitter.com/NewsX/status/800030047939608576,
,11/19/16 12:35,0,1,Watch My interview on Aftermath of Demonetisation . #Demonetisation #CurrencyBan #NoAidToCommonMan #LongQueues https:// youtu.be/UeHQWpaS6T4,,,#Demonetisation #CurrencyBan #NoAidToCommonMan #LongQueues,8.00E+17,https://twitter.com/mini_dewan05/status/800029802845474816,
,11/19/16 12:34,0,1,As of now,,,,,,
,11/19/16 12:32,0,0,#currencyban š‚«šµ_š‚µš‚èš‚™šµš‚™šµ; š‚öš‚åš‚è š‚«šµ_š‚£šµš‚™šµš‚ä š‚«šµ_š‚™šµš‚_šµš‚_šµš‚ä http://www. madhyamam.com/node/232514,,,#currencyban,8.00E+17,https://twitter.com/madhyamam/status/800029039180201984,
